index,DATE,CUSTOMER,Style,SKU,Size,PCS,RATE,GROSS AMT
260,2021-06-23,MIZNA WAHEEDH,SET227,SET227-KR-PP-L,L,1.0,779.35,779.0
261,2021-06-23,MIZNA WAHEEDH,SET228,SET228-KR-PP-L,L,1.0,779.35,779.0
262,2021-06-23,MIZNA WAHEEDH,SET229,SET229-KR-PP-L,L,1.0,941.85,942.0
263,2021-06-23,MIZNA WAHEEDH,SET234,SET234-KR-PP-L,L,1.0,574.0,574.0
264,2021-06-23,MIZNA WAHEEDH,SET235,SET235-KR-PP-L,L,1.0,583.33,583.0
265,2021-06-23,MIZNA WAHEEDH,SET206,SET206-KR-PP-L,L,1.0,993.75,994.0
266,2021-06-23,MIZNA WAHEEDH,SET231,SET231-KR-PP-L,L,1.0,582.59,583.0
267,2021-06-23,MIZNA WAHEEDH,SET240,SET240-KR-PP-L,L,1.0,714.35,714.0
268,2021-06-23,MIZNA WAHEEDH,J0137,J0137-SET-L,L,1.0,844.35,844.0
269,2021-06-23,MIZNA WAHEEDH,J0148,J0148-SET-L,L,1.0,876.85,877.0
270,2021-06-23,MIZNA WAHEEDH,SET210,SET210-KR-PP-L,L,1.0,779.35,779.0
271,2021-06-23,MIZNA WAHEEDH,SET241,SET241-KR-PP-L,L,1.0,500.0,500.0
272,2021-06-23,MIZNA WAHEEDH,SET225,SET225-KR-NP-L,L,1.0,811.85,812.0
273,2021-06-23,MIZNA WAHEEDH,SET233,SET233-KR-PP-L,L,1.0,779.35,779.0
274,2021-06-23,MIZNA WAHEEDH,J0211,J0211-DR-L,L,1.0,779.35,779.0
275,2021-06-23,MIZNA WAHEEDH,JNE3697,JNE3697-KR-L,L,1.0,454.35,454.0
276,2021-06-23,MIZNA WAHEEDH,J0035,J0035-KR-L,L,1.0,618.75,619.0
277,2021-06-23,MIZNA WAHEEDH,JNE3391,JNE3391-KR-L,L,1.0,616.85,617.0
278,2021-06-23,MIZNA WAHEEDH,JNE3628,JNE3628-KR-L,L,1.0,486.85,487.0
279,2021-06-23,MIZNA WAHEEDH,J0212,J0212-DR-L,L,1.0,746.85,747.0
280,2021-06-23,MIZNA WAHEEDH,SET100,SET100-KR-PP-L,L,1.0,1039.35,1039.0
281,2021-06-23,MIZNA WAHEEDH,J0138,J0138-KR-L,L,1.0,649.35,649.0
282,2021-06-23,MIZNA WAHEEDH,J0151,J0151-KR-L,L,1.0,714.35,714.0
283,2021-06-23,MIZNA WAHEEDH,J0283,J0283-SET-L,L,1.0,1039.35,1039.0
284,2021-06-23,FUSION FASHIONS CORP.,JNE3364,JNE3364-KR-1051-XL,XL,1.0,421.85,422.0
285,2021-06-23,FUSION FASHIONS CORP.,JNE3365,JNE3365-KR-1052-L,L,1.0,421.85,422.0
286,2021-06-23,FUSION FASHIONS CORP.,J0037,J0037-KR-XXL,XXL,1.0,779.35,779.0
287,2021-06-23,FUSION FASHIONS CORP.,J0037,J0037-KR-XXXL,XXXL,1.0,779.35,779.0
288,2021-06-23,FUSION FASHIONS CORP.,JNE3609,JNE3609-KR-L,L,1.0,551.85,552.0
289,2021-06-23,FUSION FASHIONS CORP.,JNE3609,JNE3609-KR-XL,XL,1.0,551.85,552.0
290,2021-06-23,FUSION FASHIONS CORP.,J0177,J0177-KR-L,L,1.0,551.85,552.0
291,2021-06-23,FUSION FASHIONS CORP.,J0177,J0177-KR-XL,XL,1.0,551.85,552.0
292,2021-06-23,FUSION FASHIONS CORP.,J0177,J0177-KR-XXXL,XXXL,1.0,551.85,552.0
293,2021-06-23,FUSION FASHIONS CORP.,J0104,J0104-KR-XL,XL,1.0,584.35,584.0
294,2021-06-23,FUSION FASHIONS CORP.,J0104,J0104-KR-XXL,XXL,1.0,584.35,584.0
295,2021-06-23,FUSION FASHIONS CORP.,J0104,J0104-KR-XXXL,XXXL,1.0,584.35,584.0
296,2021-06-23,FUSION FASHIONS CORP.,JNE3256,JNE3256-KR-L,L,1.0,486.85,487.0
297,2021-06-23,FUSION FASHIONS CORP.,JNE3256,JNE3256-KR-XL,XL,1.0,486.85,487.0
298,2021-06-23,FUSION FASHIONS CORP.,JNE3464,JNE3464-KR-XXL,XXL,1.0,519.35,519.0
299,2021-06-23,FUSION FASHIONS CORP.,JNE3464,JNE3464-KR-XXXL,XXXL,1.0,519.35,519.0
300,2021-06-23,FUSION FASHIONS CORP.,J0033,J0033-KR-L,L,1.0,616.85,617.0
301,2021-06-23,FUSION FASHIONS CORP.,J0033,J0033-KR-XXL,XXL,1.0,616.85,617.0
302,2021-06-23,FUSION FASHIONS CORP.,JNE2049,JNE2049-KR-351-XXL,XXL,1.0,486.85,487.0
303,2021-06-23,FUSION FASHIONS CORP.,JNE2049,JNE2049-KR-351-XXXL,XXXL,1.0,486.85,487.0
304,2021-06-23,FUSION FASHIONS CORP.,JNE3637,JNE3637-KR-L,L,1.0,649.35,649.0
305,2021-06-23,FUSION FASHIONS CORP.,JNE3523,JNE3523-KR-M,M,1.0,519.35,519.0
306,2021-06-23,FUSION FASHIONS CORP.,JNE3523,JNE3523-KR-L,L,1.0,519.35,519.0
307,2021-06-23,FUSION FASHIONS CORP.,JNE3688,JNE3688-TU-M,M,1.0,486.85,487.0
308,2021-06-23,FUSION FASHIONS CORP.,JNE3688,JNE3688-TU-L,L,1.0,486.85,487.0
309,2021-06-23,FUSION FASHIONS CORP.,JNE3669,JNE3669-TU-L,L,1.0,486.85,487.0
310,2021-06-23,FUSION FASHIONS CORP.,JNE3669,JNE3669-TU-XL,XL,1.0,486.85,487.0
311,2021-06-23,FUSION FASHIONS CORP.,JNE3679,JNE3679-TU-M,M,1.0,486.85,487.0
312,2021-06-23,FUSION FASHIONS CORP.,JNE3679,JNE3679-TU-L,L,1.0,486.85,487.0
313,2021-06-23,FUSION FASHIONS CORP.,JNE3679,JNE3679-TU-XL,XL,1.0,486.85,487.0
314,2021-06-23,FUSION FASHIONS CORP.,JNE3674,JNE3674-TU-L,L,1.0,486.85,487.0
315,2021-06-23,FUSION FASHIONS CORP.,JNE3674,JNE3674-TU-XXL,XXL,1.0,486.85,487.0
316,2021-06-23,FUSION FASHIONS CORP.,JNE3672,JNE3672-TU-XL,XL,1.0,486.85,487.0
317,2021-06-23,FUSION FASHIONS CORP.,JNE3672,JNE3672-TU-XXL,XXL,1.0,486.85,487.0
318,2021-06-23,FUSION FASHIONS CORP.,JNE3673,JNE3673-TU-XL,XL,1.0,519.35,519.0
319,2021-06-23,FUSION FASHIONS CORP.,JNE3673,JNE3673-TU-XXL,XXL,1.0,519.35,519.0
320,2021-06-23,FUSION FASHIONS CORP.,JNE3651,JNE3651-TP-L,L,1.0,454.35,454.0
321,2021-06-23,FUSION FASHIONS CORP.,JNE3651,JNE3651-TP-XL,XL,1.0,454.35,454.0
322,2021-06-23,FUSION FASHIONS CORP.,J0180,J0180-DR-L,L,1.0,714.35,714.0
323,2021-06-23,FUSION FASHIONS CORP.,J0180,J0180-DR-XXL,XXL,1.0,714.35,714.0
324,2021-06-23,FUSION FASHIONS CORP.,JNE3709,JNE3709-DR-XL,XL,1.0,941.85,942.0
325,2021-06-23,FUSION FASHIONS CORP.,JNE3709,JNE3709-DR-XXL,XXL,1.0,941.85,942.0
326,2021-06-23,FUSION FASHIONS CORP.,J0243,J0243-DR-M,M,1.0,1039.35,1039.0
327,2021-06-23,FUSION FASHIONS CORP.,J0243,J0243-DR-L,L,1.0,1039.35,1039.0
328,2021-06-23,FUSION FASHIONS CORP.,J0093,J0093-DR-M,M,1.0,779.35,779.0
329,2021-06-23,FUSION FASHIONS CORP.,J0093,J0093-DR-L,L,1.0,779.35,779.0
330,2021-06-23,FUSION FASHIONS CORP.,J0093,J0093-DR-XXL,XXL,1.0,779.35,779.0
331,2021-06-23,FUSION FASHIONS CORP.,J0093,J0093-DR-XXXL,XXXL,1.0,779.35,779.0
332,2021-06-23,FUSION FASHIONS CORP.,SET038,SET038-KR-PP-XXL,XXL,1.0,746.85,747.0
333,2021-06-23,FUSION FASHIONS CORP.,SET038,SET038-KR-PP-XXXL,XXXL,1.0,746.85,747.0
334,2021-06-23,FUSION FASHIONS CORP.,SET187,SET187-KR-DH-M,M,1.0,746.85,747.0
335,2021-06-24,AMANI CONCEPT TRADING LLC (KAPDA),J0023,J0023-TP-M,M,6.0,486.85,2717.0
336,2021-06-24,AMANI CONCEPT TRADING LLC (KAPDA),J0023,J0023-TP-L,L,6.0,486.85,2717.0
337,2021-06-24,AMANI CONCEPT TRADING LLC (KAPDA),J0023,J0023-TP-XL,XL,6.0,486.85,2717.0
338,2021-06-24,AMANI CONCEPT TRADING LLC (KAPDA),JNE3672,JNE3672-TU-M,M,6.0,486.85,2717.0
339,2021-06-24,AMANI CONCEPT TRADING LLC (KAPDA),JNE3672,JNE3672-TU-L,L,6.0,486.85,2717.0
340,2021-06-24,AMANI CONCEPT TRADING LLC (KAPDA),JNE3672,JNE3672-TU-XL,XL,6.0,486.85,2717.0
341,2021-06-24,AMANI CONCEPT TRADING LLC (KAPDA),JNE3674,JNE3674-TU-M,M,6.0,486.85,2717.0
342,2021-06-24,AMANI CONCEPT TRADING LLC (KAPDA),JNE3674,JNE3674-TU-L,L,6.0,486.85,2717.0
343,2021-06-24,AMANI CONCEPT TRADING LLC (KAPDA),JNE3674,JNE3674-TU-XL,XL,6.0,486.85,2717.0
344,2021-06-24,AMANI CONCEPT TRADING LLC (KAPDA),JNE3673,JNE3673-TU-M,M,6.0,519.35,2898.0
345,2021-06-24,AMANI CONCEPT TRADING LLC (KAPDA),JNE3673,JNE3673-TU-L,L,6.0,519.35,2898.0
346,2021-06-24,AMANI CONCEPT TRADING LLC (KAPDA),JNE3673,JNE3673-TU-XL,XL,6.0,519.35,2898.0
347,2021-06-24,AMANI CONCEPT TRADING LLC (KAPDA),JNE3676,JNE3676-TU-M,M,6.0,454.35,2535.0
348,2021-06-24,AMANI CONCEPT TRADING LLC (KAPDA),JNE3676,JNE3676-TU-L,L,6.0,454.35,2535.0
349,2021-06-24,AMANI CONCEPT TRADING LLC (KAPDA),JNE3676,JNE3676-TU-XL,XL,6.0,454.35,2535.0
350,2021-06-24,AMANI CONCEPT TRADING LLC (KAPDA),JNE3686,JNE3686-TU-M,M,6.0,486.85,2717.0
351,2021-06-24,AMANI CONCEPT TRADING LLC (KAPDA),JNE3686,JNE3686-TU-L,L,6.0,486.85,2717.0
352,2021-06-24,AMANI CONCEPT TRADING LLC (KAPDA),JNE3686,JNE3686-TU-XL,XL,6.0,486.85,2717.0
353,2021-06-24,AMANI CONCEPT TRADING LLC (KAPDA),J0196,J0196-TP-M,M,6.0,519.35,2898.0
354,2021-06-24,AMANI CONCEPT TRADING LLC (KAPDA),J0196,J0196-TP-L,L,6.0,519.35,2898.0
355,2021-06-24,AMANI CONCEPT TRADING LLC (KAPDA),J0196,J0196-TP-XL,XL,6.0,519.35,2898.0
356,2021-06-24,AMANI CONCEPT TRADING LLC (KAPDA),J0197,J0197-TP-M,M,6.0,584.35,3261.0
357,2021-06-24,AMANI CONCEPT TRADING LLC (KAPDA),J0197,J0197-TP-L,L,6.0,584.35,3261.0
358,2021-06-24,AMANI CONCEPT TRADING LLC (KAPDA),J0197,J0197-TP-XL,XL,6.0,584.35,3261.0
359,2021-06-24,AMANI CONCEPT TRADING LLC (KAPDA),J0201,J0201-TP-M,M,6.0,584.35,3261.0
360,2021-06-24,AMANI CONCEPT TRADING LLC (KAPDA),J0201,J0201-TP-L,L,6.0,584.35,3261.0
361,2021-06-24,AMANI CONCEPT TRADING LLC (KAPDA),J0201,J0201-TP-XL,XL,6.0,584.35,3261.0
362,2021-06-24,AMANI CONCEPT TRADING LLC (KAPDA),J0202,J0202-TP-M,M,4.0,649.35,2416.0
363,2021-06-24,AMANI CONCEPT TRADING LLC (KAPDA),J0202,J0202-TP-L,L,4.0,649.35,2416.0
364,2021-06-24,AMANI CONCEPT TRADING LLC (KAPDA),J0202,J0202-TP-XL,XL,4.0,649.35,2416.0
365,2021-06-24,AMANI CONCEPT TRADING LLC (KAPDA),J0204,J0204-TP-M,M,4.0,746.85,2778.0
366,2021-06-24,AMANI CONCEPT TRADING LLC (KAPDA),J0204,J0204-TP-L,L,4.0,746.85,2778.0
367,2021-06-24,AMANI CONCEPT TRADING LLC (KAPDA),J0204,J0204-TP-XL,XL,4.0,746.85,2778.0
368,2021-06-24,AMANI CONCEPT TRADING LLC (KAPDA),J0213,J0213-TP-M,M,6.0,584.35,3261.0
369,2021-06-24,AMANI CONCEPT TRADING LLC (KAPDA),J0213,J0213-TP-L,L,6.0,584.35,3261.0
370,2021-06-24,AMANI CONCEPT TRADING LLC (KAPDA),J0213,J0213-TP-XL,XL,6.0,584.35,3261.0
371,2021-06-24,AMANI CONCEPT TRADING LLC (KAPDA),J0129,J0129-SET-M,M,4.0,1104.35,4108.0
372,2021-06-24,AMANI CONCEPT TRADING LLC (KAPDA),J0129,J0129-SET-L,L,4.0,1104.35,4108.0
373,2021-06-24,AMANI CONCEPT TRADING LLC (KAPDA),J0129,J0129-SET-XL,XL,4.0,1104.35,4108.0
374,2021-06-24,AMANI CONCEPT TRADING LLC (KAPDA),J0130,J0130-SET-M,M,4.0,974.35,3625.0
375,2021-06-24,AMANI CONCEPT TRADING LLC (KAPDA),J0130,J0130-SET-L.,L,4.0,974.35,3625.0
376,2021-06-24,AMANI CONCEPT TRADING LLC (KAPDA),J0130,J0130-SET-XL,XL,4.0,974.35,3625.0
377,2021-06-24,AMANI CONCEPT TRADING LLC (KAPDA),J0098,J0098-TP-M,M,6.0,519.35,2898.0
378,2021-06-24,AMANI CONCEPT TRADING LLC (KAPDA),J0098,J0098-TP-L,L,6.0,519.35,2898.0
379,2021-06-24,AMANI CONCEPT TRADING LLC (KAPDA),J0098,J0098-TP-XL,XL,6.0,519.35,2898.0
380,2021-06-24,AMANI CONCEPT TRADING LLC (KAPDA),JNE3405,JNE3405-KR-M,M,6.0,389.35,2173.0
381,2021-06-24,AMANI CONCEPT TRADING LLC (KAPDA),JNE3405,JNE3405-KR-L,L,6.0,389.35,2173.0
382,2021-06-24,AMANI CONCEPT TRADING LLC (KAPDA),JNE3405,JNE3405-KR-XL,XL,6.0,389.35,2173.0
383,2021-06-24,AMANI CONCEPT TRADING LLC (KAPDA),JNE2170,JNE2170-KR-436-M,M,6.0,551.85,3079.0
384,2021-06-24,AMANI CONCEPT TRADING LLC (KAPDA),JNE2170,JNE2170-KR-436-L,L,6.0,551.85,3079.0
385,2021-06-24,AMANI CONCEPT TRADING LLC (KAPDA),JNE2170,JNE2170-KR-436-XL,XL,6.0,551.85,3079.0
386,2021-06-24,AMANI CONCEPT TRADING LLC (KAPDA),JNE3609,JNE3609-KR-M,M,6.0,551.85,3079.0
387,2021-06-24,AMANI CONCEPT TRADING LLC (KAPDA),JNE3609,JNE3609-KR-L,L,6.0,551.85,3079.0
388,2021-06-24,AMANI CONCEPT TRADING LLC (KAPDA),JNE3609,JNE3609-KR-XL,XL,6.0,551.85,3079.0
389,2021-06-24,AMANI CONCEPT TRADING LLC (KAPDA),SET251,SET251-KR-PP-M,M,4.0,779.35,2899.0
390,2021-06-24,AMANI CONCEPT TRADING LLC (KAPDA),SET251,SET251-KR-PP-L,L,4.0,779.35,2899.0
391,2021-06-24,AMANI CONCEPT TRADING LLC (KAPDA),SET251,SET251-KR-PP-XL,XL,4.0,779.35,2899.0
392,2021-06-24,AMANI CONCEPT TRADING LLC (KAPDA),SET098,SET098-KR-PP-M,M,4.0,779.35,2899.0
393,2021-06-24,AMANI CONCEPT TRADING LLC (KAPDA),SET098,SET098-KR-PP-L,L,4.0,779.35,2899.0
394,2021-06-24,AMANI CONCEPT TRADING LLC (KAPDA),SET098,SET098-KR-PP-XL,XL,4.0,779.35,2899.0
395,2021-06-24,AMANI CONCEPT TRADING LLC (KAPDA),SET058,SET058-KR-NP-M,M,4.0,844.35,3141.0
396,2021-06-24,AMANI CONCEPT TRADING LLC (KAPDA),SET058,SET058-KR-NP-L,L,4.0,844.35,3141.0
397,2021-06-24,AMANI CONCEPT TRADING LLC (KAPDA),SET058,SET058-KR-NP-XL,XL,4.0,844.35,3141.0
398,2021-06-24,AMANI CONCEPT TRADING LLC (KAPDA),SET188,SET188-KR-NP-M,M,4.0,844.35,3141.0
399,2021-06-24,AMANI CONCEPT TRADING LLC (KAPDA),SET188,SET188-KR-NP-L,L,4.0,844.35,3141.0
400,2021-06-24,AMANI CONCEPT TRADING LLC (KAPDA),SET188,SET188-KR-NP-XL,XL,4.0,844.35,3141.0
401,2021-06-24,AMANI CONCEPT TRADING LLC (KAPDA),SET249,SET249-KR-NP-M,M,4.0,844.35,3141.0
402,2021-06-24,AMANI CONCEPT TRADING LLC (KAPDA),SET249,SET249-KR-NP-L,L,4.0,844.35,3141.0
403,2021-06-24,AMANI CONCEPT TRADING LLC (KAPDA),SET249,SET249-KR-NP-XL,XL,4.0,844.35,3141.0
404,2021-06-24,AMANI CONCEPT TRADING LLC (KAPDA),SET043,SET043-KR-NP-M,M,4.0,974.35,3625.0
405,2021-06-24,AMANI CONCEPT TRADING LLC (KAPDA),SET043,SET043-KR-NP-L,L,4.0,974.35,3625.0
406,2021-06-24,AMANI CONCEPT TRADING LLC (KAPDA),SET043,SET043-KR-NP-XL,XL,4.0,974.35,3625.0
407,2021-06-24,AMANI CONCEPT TRADING LLC (KAPDA),SET244,SET244-KR-NP-M,M,4.0,909.35,3383.0
408,2021-06-24,AMANI CONCEPT TRADING LLC (KAPDA),SET244,SET244-KR-NP-L,L,4.0,909.35,3383.0
409,2021-06-24,AMANI CONCEPT TRADING LLC (KAPDA),SET244,SET244-KR-NP-XL,XL,4.0,909.35,3383.0
410,2021-06-24,AMANI CONCEPT TRADING LLC (KAPDA),SET182,SET182-KR-DH-M,M,4.0,779.35,2899.0
411,2021-06-24,AMANI CONCEPT TRADING LLC (KAPDA),SET182,SET182-KR-DH-L,L,4.0,779.35,2899.0
412,2021-06-24,AMANI CONCEPT TRADING LLC (KAPDA),SET182,SET182-KR-DH-XL,XL,4.0,779.35,2899.0
413,2021-06-24,AMANI CONCEPT TRADING LLC (KAPDA),SET210,SET210-KR-PP-M,M,4.0,779.35,2899.0
414,2021-06-24,AMANI CONCEPT TRADING LLC (KAPDA),SET210,SET210-KR-PP-L,L,4.0,779.35,2899.0
415,2021-06-24,AMANI CONCEPT TRADING LLC (KAPDA),SET210,SET210-KR-PP-XL,XL,4.0,779.35,2899.0
416,2021-06-24,AMANI CONCEPT TRADING LLC (KAPDA),SET226,SET226-KR-PP-M,M,4.0,779.35,2899.0
417,2021-06-24,AMANI CONCEPT TRADING LLC (KAPDA),SET226,SET226-KR-PP-L,L,4.0,779.35,2899.0
418,2021-06-24,AMANI CONCEPT TRADING LLC (KAPDA),SET226,SET226-KR-PP-XL,XL,4.0,779.35,2899.0
419,2021-06-24,AMANI CONCEPT TRADING LLC (KAPDA),SET110,SET110-KR-PP-M,M,4.0,876.85,3262.0
420,2021-06-24,AMANI CONCEPT TRADING LLC (KAPDA),SET110,SET110-KR-PP-L,L,4.0,876.85,3262.0
421,2021-06-24,AMANI CONCEPT TRADING LLC (KAPDA),SET110,SET110-KR-PP-XL,XL,4.0,876.85,3262.0
422,2021-06-24,AMANI CONCEPT TRADING LLC (KAPDA),SET186,SET186-KR-DH-M,M,4.0,876.85,3262.0
423,2021-06-24,AMANI CONCEPT TRADING LLC (KAPDA),SET186,SET186-KR-DH-L,L,4.0,876.85,3262.0
424,2021-06-24,AMANI CONCEPT TRADING LLC (KAPDA),SET186,SET186-KR-DH-XL,XL,4.0,876.85,3262.0
425,2021-06-24,AMANI CONCEPT TRADING LLC (KAPDA),J0239,J0239-SKD-M,M,4.0,1364.35,5075.0
426,2021-06-24,AMANI CONCEPT TRADING LLC (KAPDA),J0239,J0239-SKD-L,L,4.0,1364.35,5075.0
427,2021-06-24,AMANI CONCEPT TRADING LLC (KAPDA),J0239,J0239-SKD-XL,XL,4.0,1364.35,5075.0
428,2021-06-24,AMANI CONCEPT TRADING LLC (KAPDA),J0241,J0241-SKD-M,M,4.0,1299.35,4834.0
429,2021-06-24,AMANI CONCEPT TRADING LLC (KAPDA),J0241,J0241-SKD-L,L,4.0,1299.35,4834.0
430,2021-06-24,AMANI CONCEPT TRADING LLC (KAPDA),J0241,J0241-SKD-XL,XL,4.0,1299.35,4834.0
431,2021-06-24,AMANI CONCEPT TRADING LLC (KAPDA),J0245,J0245-SKD-M,M,4.0,1169.35,4350.0
432,2021-06-24,AMANI CONCEPT TRADING LLC (KAPDA),J0245,J0245-SKD-L,L,4.0,1169.35,4350.0
433,2021-06-24,AMANI CONCEPT TRADING LLC (KAPDA),J0245,J0245-SKD-XL,XL,4.0,1169.35,4350.0
434,2021-06-24,AMANI CONCEPT TRADING LLC (KAPDA),J0284,J0284-SKD-M,M,4.0,1494.35,5559.0
435,2021-06-24,AMANI CONCEPT TRADING LLC (KAPDA),J0284,J0284-SKD-L,L,4.0,1494.35,5559.0
436,2021-06-24,AMANI CONCEPT TRADING LLC (KAPDA),J0284,J0284-SKD-XL,XL,4.0,1494.35,5559.0
437,2021-06-24,AMANI CONCEPT TRADING LLC (KAPDA),JNE3479,JNE3479-KR-M,M,6.0,389.35,2173.0
438,2021-06-24,AMANI CONCEPT TRADING LLC (KAPDA),JNE3479,JNE3479-KR-L,L,6.0,389.35,2173.0
439,2021-06-24,AMANI CONCEPT TRADING LLC (KAPDA),JNE3479,JNE3479-KR-XL,XL,6.0,389.35,2173.0
440,2021-06-24,AMANI CONCEPT TRADING LLC (KAPDA),JNE3576,JNE3576-KR-M,M,6.0,454.35,2535.0
441,2021-06-24,AMANI CONCEPT TRADING LLC (KAPDA),JNE3576,JNE3576-KR-L,L,6.0,454.35,2535.0
442,2021-06-24,AMANI CONCEPT TRADING LLC (KAPDA),JNE3576,JNE3576-KR-XL,XL,6.0,454.35,2535.0
443,2021-06-24,AMANI CONCEPT TRADING LLC (KAPDA),JNE3225,JNE3225-KR-M,M,6.0,486.85,2717.0
444,2021-06-24,AMANI CONCEPT TRADING LLC (KAPDA),JNE3225,JNE3225-KR-L,L,6.0,486.85,2717.0
445,2021-06-24,AMANI CONCEPT TRADING LLC (KAPDA),JNE3225,JNE3225-KR-XL,XL,6.0,486.85,2717.0
446,2021-06-24,AMANI CONCEPT TRADING LLC (KAPDA),JNE3523,JNE3523-KR-M,M,6.0,519.35,2898.0
447,2021-06-24,AMANI CONCEPT TRADING LLC (KAPDA),JNE3523,JNE3523-KR-L,L,6.0,519.35,2898.0
448,2021-06-24,AMANI CONCEPT TRADING LLC (KAPDA),JNE3523,JNE3523-KR-XL,XL,6.0,519.35,2898.0
449,2021-06-24,AMANI CONCEPT TRADING LLC (KAPDA),JNE3474,JNE3474-KR-M,M,6.0,486.85,2717.0
450,2021-06-24,AMANI CONCEPT TRADING LLC (KAPDA),JNE3474,JNE3474-KR-L,L,6.0,486.85,2717.0
451,2021-06-24,AMANI CONCEPT TRADING LLC (KAPDA),JNE3474,JNE3474-KR-XL,XL,6.0,486.85,2717.0
452,2021-06-24,AMANI CONCEPT TRADING LLC (KAPDA),JNE3288,JNE3288-KR-M,M,6.0,584.35,3261.0
453,2021-06-24,AMANI CONCEPT TRADING LLC (KAPDA),JNE3288,JNE3288-KR-L,L,6.0,584.35,3261.0
454,2021-06-24,AMANI CONCEPT TRADING LLC (KAPDA),JNE3288,JNE3288-KR-XL,XL,6.0,584.35,3261.0
455,2021-06-24,NITHARSHA,JNE3273,JNE3273-KR-XS,XS,3.0,649.35,1948.0
456,2021-06-24,NITHARSHA,JNE3273,JNE3273-KR-S,S,3.0,649.35,1948.0
457,2021-06-24,NITHARSHA,JNE3273,JNE3273-KR-M,M,3.0,649.35,1948.0
458,2021-06-24,NITHARSHA,JNE3273,JNE3273-KR-L,L,3.0,649.35,1948.0
459,2021-06-24,NITHARSHA,JNE3273,JNE3273-KR-XL,XL,2.0,649.35,1299.0
460,2021-06-24,NITHARSHA,JNE3273,JNE3273-KR-XXL,XXL,2.0,649.35,1299.0
461,2021-06-24,NITHARSHA,JNE3635,JNE3635-KR-XS,XS,3.0,519.35,1558.0
462,2021-06-24,NITHARSHA,JNE3635,JNE3635-KR-S,S,3.0,519.35,1558.0
463,2021-06-24,NITHARSHA,JNE3635,JNE3635-KR-M,M,3.0,519.35,1558.0
464,2021-06-24,NITHARSHA,JNE3635,JNE3635-KR-L,L,3.0,519.35,1558.0
465,2021-06-24,NITHARSHA,JNE3635,JNE3635-KR-XL,XL,2.0,519.35,1039.0
466,2021-06-24,NITHARSHA,JNE3635,JNE3635-KR-XXL,XXL,2.0,519.35,1039.0
467,2021-06-24,NITHARSHA,JNE3557,JNE3557-KR-S,S,3.0,486.85,1461.0
468,2021-06-24,NITHARSHA,JNE3557,JNE3557-KR-M,M,3.0,486.85,1461.0
469,2021-06-24,NITHARSHA,JNE3557,JNE3557-KR-L,L,3.0,486.85,1461.0
470,2021-06-24,NITHARSHA,JNE3557,JNE3557-KR-XL,XL,2.0,486.85,974.0
471,2021-06-24,NITHARSHA,JNE3557,JNE3557-KR-XXL,XXL,2.0,486.85,974.0
472,2021-06-24,NITHARSHA,JNE3566,JNE3566-KR-S,S,2.0,486.85,974.0
473,2021-06-24,NITHARSHA,JNE3555,JNE3555-KR-S.,S,3.0,486.85,1461.0
474,2021-06-24,NITHARSHA,J0243,J0243-DR-S,S,3.0,1039.35,3118.0
475,2021-06-24,NITHARSHA,J0243,J0243-DR-XL,XL,2.0,1039.35,2079.0
476,2021-06-24,NITHARSHA,J0243,J0243-DR-XXL,XXL,1.0,1039.35,1039.0
477,2021-06-24,NITHARSHA,J0185,J0185-DR-S,S,3.0,1104.35,3313.0
478,2021-06-24,NITHARSHA,JNE3554,JNE3554-KR-S,S,3.0,486.85,1461.0
479,2021-06-24,NITHARSHA,J0285,J0285-SKD-S,S,3.0,1494.35,4483.0
480,2021-06-24,NITHARSHA,J0285,J0285-SKD-M,M,3.0,1494.35,4483.0
481,2021-06-24,NITHARSHA,J0285,J0285-SKD-XL,XL,2.0,1494.35,2989.0
482,2021-06-24,NITHARSHA,J0285,J0285-SKD-XXL,XXL,2.0,1494.35,2989.0
483,2021-06-24,NITHARSHA,SET055,SET055-KR-NP-XS,XS,3.0,746.85,2241.0
484,2021-06-24,NITHARSHA,SET055,SET055-KR-NP-S,S,3.0,746.85,2241.0
485,2021-06-24,NITHARSHA,JNE3547,JNE3547-KR-S,S,3.0,486.85,1461.0
486,2021-06-24,NITHARSHA,JNE3547,JNE3547-KR-M,M,3.0,486.85,1461.0
487,2021-06-24,NITHARSHA,SET110,SET110-KR-PP-S,S,2.0,876.85,1754.0
488,2021-06-24,NITHARSHA,SET110,SET110-KR-PP-M,M,2.0,876.85,1754.0
489,2021-06-24,NITHARSHA,J0279,J0279-SET-S,S,3.0,1039.35,3118.0
490,2021-06-24,NITHARSHA,J0279,J0279-SET-M,M,3.0,1039.35,3118.0
491,2021-06-24,NITHARSHA,J0279,J0279-SET-L,L,3.0,1039.35,3118.0
492,2021-06-24,NITHARSHA,J0279,J0279-SET-XL,XL,2.0,1039.35,2079.0
493,2021-06-24,NITHARSHA,SET171,SET171-KR-NP-S,S,3.0,1169.35,3508.0
494,2021-06-24,NITHARSHA,SET171,SET171-KR-NP-M,M,3.0,1169.35,3508.0
495,2021-06-24,NITHARSHA,SET171,SET171-KR-NP-L,L,3.0,1169.35,3508.0
496,2021-06-24,NITHARSHA,SET171,SET171-KR-NP-XL,XL,2.0,1169.35,2339.0
497,2021-06-24,NITHARSHA,J0277,J0277-SKD-S,S,3.0,1494.35,4483.0
498,2021-06-24,NITHARSHA,J0277,J0277-SKD-M,M,3.0,1494.35,4483.0
